seed,a_star,eps,vis,fr,rank,dropped,total_tries
17,3,0.1,100,0.0025,10,0,22500
18,2,0.1,100,0.02,4,0,45000
18,2,0.1,100,0.01,4,0,45000
18,2,0.1,100,0.005,4,0,45000
18,2,0.1,100,0.0025,4,0,45000
19,1,0.1,100,0.02,1,0,21000
19,1,0.1,100,0.01,1,0,21000
19,1,0.1,100,0.005,2,0,21000
19,1,0.1,100,0.0025,3,0,21000
20,0,0.1,100,0.02,4,0,45000
20,0,0.1,100,0.01,3,0,45000
20,0,0.1,100,0.005,3,0,45000
20,0,0.1,100,0.0025,4,0,45000
21,0,0.1,100,0.02,3,0,27000
21,0,0.1,100,0.01,6,0,27000
21,0,0.1,100,0.005,6,0,27000
21,0,0.1,100,0.0025,6,0,27000
22,2,0.1,100,0.02,3,0,30000
22,2,0.1,100,0.01,6,0,30000
22,2,0.1,100,0.005,10,0,30000
22,2,0.1,100,0.0025,5,0,31500
23,3,0.1,100,0.02,3,0,31500
23,3,0.1,100,0.01,4,0,40500
23,3,0.1,100,0.005,7,0,40500
23,3,0.1,100,0.0025,7,0,40500
24,0,0.1,100,0.02,3,0,36000
24,0,0.1,100,0.01,6,0,36000
24,0,0.1,100,0.005,10,0,36000
24,0,0.1,100,0.0025,6,0,36000
25,3,0.1,100,0.02,3,0,42000
25,3,0.1,100,0.01,3,0,34500
25,3,0.1,100,0.005,3,0,34500
25,3,0.1,100,0.0025,3,0,37500
26,3,0.1,100,0.02,1,0,37500
26,3,0.1,100,0.01,1,0,37500
26,3,0.1,100,0.005,5,0,37500
26,3,0.1,100,0.0025,4,0,37500
27,2,0.1,100,0.02,1,0,30000
27,2,0.1,100,0.01,2,0,30000
27,2,0.1,100,0.005,2,0,30000
27,2,0.1,100,0.0025,2,0,30000
28,2,0.1,100,0.02,3,0,30000
28,2,0.1,100,0.01,6,0,30000
28,2,0.1,100,0.005,6,0,30000
28,2,0.1,100,0.0025,6,0,34500
29,1,0.1,100,0.02,1,0,52500
29,1,0.1,100,0.01,1,0,52500
29,1,0.1,100,0.005,1,0,52500
29,1,0.1,100,0.0025,2,0,37500
30,2,0.1,100,0.02,4,0,46500
30,2,0.1,100,0.01,4,0,46500
30,2,0.1,100,0.005,1,0,51000
30,2,0.1,100,0.0025,2,0,51000
31,1,0.1,100,0.02,3,0,30000
31,1,0.1,100,0.01,5,0,30000
31,1,0.1,100,0.005,6,0,30000
31,1,0.1,100,0.0025,6,0,30000
32,3,0.1,100,0.02,4,0,48000
32,3,0.1,100,0.01,5,0,48000
32,3,0.1,100,0.005,4,0,48000
32,3,0.1,100,0.0025,5,0,22500
33,3,0.1,100,0.02,1,0,60000
33,3,0.1,100,0.01,6,0,78000
33,3,0.1,100,0.005,5,0,78000
33,3,0.1,100,0.0025,5,0,78000
34,3,0.1,100,0.02,1,0,28500
34,3,0.1,100,0.01,1,0,28500
34,3,0.1,100,0.005,1,0,28500
34,3,0.1,100,0.0025,4,0,28500
35,2,0.1,100,0.02,2,0,33000
35,2,0.1,100,0.01,1,0,33000
35,2,0.1,100,0.005,1,0,33000
35,2,0.1,100,0.0025,3,0,33000
36,1,0.1,100,0.02,1,0,25500
36,1,0.1,100,0.01,1,0,25500
36,1,0.1,100,0.005,1,0,25500
36,1,0.1,100,0.0025,2,0,25500
37,3,0.1,100,0.02,1,0,46500
37,3,0.1,100,0.01,1,0,36000
37,3,0.1,100,0.005,2,0,36000
37,3,0.1,100,0.0025,2,0,36000
38,1,0.1,100,0.02,1,0,27000
38,1,0.1,100,0.01,1,0,27000
38,1,0.1,100,0.005,1,0,27000
38,1,0.1,100,0.0025,1,0,27000
39,0,0.1,100,0.02,1,0,34500
39,0,0.1,100,0.01,2,0,34500
39,0,0.1,100,0.005,7,0,43500
39,0,0.1,100,0.0025,2,0,34500
40,3,0.1,100,0.02,1,0,18000
40,3,0.1,100,0.01,1,0,18000
40,3,0.1,100,0.005,1,0,18000
40,3,0.1,100,0.0025,1,0,18000
