seed,a_star,eps,vis,fr,rank,dropped,total_tries
41,0,0.03,100,0.02,3,0,160850
41,0,0.03,100,0.01,5,0,160400
41,0,0.03,100,0.005,6,0,156750
41,0,0.03,100,0.0025,7,0,156350
42,1,0.03,100,0.02,4,0,121350
42,1,0.03,100,0.01,3,0,120900
42,1,0.03,100,0.005,4,0,120900
42,1,0.03,100,0.0025,2,0,127600
43,0,0.03,100,0.02,5,0,136500
43,0,0.03,100,0.01,3,0,131850
43,0,0.03,100,0.005,6,0,131950
43,0,0.03,100,0.0025,6,0,131850
44,1,0.03,100,0.02,2,0,103200
44,1,0.03,100,0.01,3,0,119500
44,1,0.03,100,0.005,3,0,119050
44,1,0.03,100,0.0025,3,0,119050
45,2,0.03,100,0.02,3,0,120700
45,2,0.03,100,0.01,3,0,120650
45,2,0.03,100,0.005,6,0,119800
45,2,0.03,100,0.0025,5,0,101500
46,2,0.03,100,0.02,1,0,216550
46,2,0.03,100,0.01,6,0,118600
46,2,0.03,100,0.005,6,0,118550
46,2,0.03,100,0.0025,5,0,118500
47,2,0.03,100,0.02,4,0,155950
47,2,0.03,100,0.01,4,0,174950
47,2,0.03,100,0.005,4,0,174500
47,2,0.03,100,0.0025,8,0,174500
48,2,0.03,100,0.02,1,0,219550
48,2,0.03,100,0.01,1,0,219500
48,2,0.03,100,0.005,2,0,219500
48,2,0.03,100,0.0025,1,0,219250
49,3,0.03,100,0.02,1,0,168250
49,3,0.03,100,0.01,2,0,200000
49,3,0.03,100,0.005,1,0,168000
49,3,0.03,100,0.0025,5,0,168000
50,2,0.03,100,0.02,3,0,179050
50,2,0.03,100,0.01,6,0,146350
50,2,0.03,100,0.005,5,0,136900
50,2,0.03,100,0.0025,5,0,136450
51,3,0.03,100,0.02,2,0,156500
51,3,0.03,100,0.01,6,0,156500
51,3,0.03,100,0.005,6,0,156500
51,3,0.03,100,0.0025,4,0,156500
52,0,0.03,100,0.02,1,0,102950
52,0,0.03,100,0.01,1,0,102500
52,0,0.03,100,0.005,1,0,102500
52,0,0.03,100,0.0025,4,0,102500
53,2,0.03,100,0.02,3,0,230500
53,2,0.03,100,0.01,3,0,181200
53,2,0.03,100,0.005,3,0,181100
53,2,0.03,100,0.0025,4,0,179650
54,3,0.03,100,0.02,1,0,147250
54,3,0.03,100,0.01,1,0,146450
54,3,0.03,100,0.005,1,0,154500
54,3,0.03,100,0.0025,1,0,146500
55,3,0.03,100,0.02,1,0,158900
55,3,0.03,100,0.01,1,0,158750
55,3,0.03,100,0.005,1,0,158000
55,3,0.03,100,0.0025,1,0,158500
56,2,0.03,100,0.02,2,0,196400
56,2,0.03,100,0.01,1,0,195950
56,2,0.03,100,0.005,1,0,195500
56,2,0.03,100,0.0025,1,0,195500
57,1,0.03,100,0.02,4,0,128200
57,1,0.03,100,0.01,5,0,127800
57,1,0.03,100,0.005,6,0,127800
57,1,0.03,100,0.0025,3,0,127450
58,3,0.03,100,0.02,1,0,153100
58,3,0.03,100,0.01,1,0,152950
58,3,0.03,100,0.005,1,0,152500
58,3,0.03,100,0.0025,1,0,152500
59,3,0.03,100,0.02,1,0,152350
59,3,0.03,100,0.01,2,0,150600
59,3,0.03,100,0.005,6,0,151000
59,3,0.03,100,0.0025,6,0,121500
60,3,0.03,100,0.02,2,0,206700
60,3,0.03,100,0.01,7,0,206450
60,3,0.03,100,0.005,5,0,206000
60,3,0.03,100,0.0025,6,0,206450
61,0,0.03,100,0.02,2,0,206100
61,0,0.03,100,0.01,1,0,205650
61,0,0.03,100,0.005,2,0,223500
61,0,0.03,100,0.0025,1,0,223500
62,2,0.03,100,0.02,2,0,162400
62,2,0.03,100,0.01,5,0,162000
62,2,0.03,100,0.005,5,0,162000
62,2,0.03,100,0.0025,4,0,162000
63,1,0.03,100,0.02,2,0,109950
63,1,0.03,100,0.01,2,0,109950
63,1,0.03,100,0.005,2,0,109950
63,1,0.03,100,0.0025,4,0,129500
64,3,0.03,100,0.02,3,0,365650
64,3,0.03,100,0.01,3,0,146000
64,3,0.03,100,0.005,3,0,146400
64,3,0.03,100,0.0025,5,0,145500
65,0,0.03,100,0.02,2,0,139150
65,0,0.03,100,0.01,2,0,138350
65,0,0.03,100,0.005,2,0,139950
65,0,0.03,100,0.0025,2,0,98500
66,2,0.03,100,0.02,2,0,178450
66,2,0.03,100,0.01,5,0,178450
66,2,0.03,100,0.005,5,0,178450
66,2,0.03,100,0.0025,5,0,178450
67,0,0.03,100,0.02,3,0,168100
67,0,0.03,100,0.01,4,0,167050
67,0,0.03,100,0.005,4,0,167000
67,0,0.03,100,0.0025,3,0,167500
68,2,0.03,100,0.02,2,0,195550
68,2,0.03,100,0.01,2,0,195550
68,2,0.03,100,0.005,6,0,195500
68,2,0.03,100,0.0025,6,0,195500
69,0,0.03,100,0.02,4,0,143950
69,0,0.03,100,0.01,4,0,143950
69,0,0.03,100,0.005,6,0,143900
69,0,0.03,100,0.0025,6,0,143500
70,1,0.03,100,0.02,2,0,121500
70,1,0.03,100,0.01,2,0,120950
70,1,0.03,100,0.005,3,0,122000
70,1,0.03,100,0.0025,3,0,122000
71,2,0.03,100,0.02,1,0,184100
71,2,0.03,100,0.01,1,0,183700
71,2,0.03,100,0.005,2,0,192700
71,2,0.03,100,0.0025,1,0,192750
72,2,0.03,100,0.02,2,0,183950
72,2,0.03,100,0.01,3,0,184000
72,2,0.03,100,0.005,7,0,184000
72,2,0.03,100,0.0025,6,0,183500
73,1,0.03,100,0.02,3,0,151250
73,1,0.03,100,0.01,3,0,151250
73,1,0.03,100,0.005,3,0,151350
73,1,0.03,100,0.0025,3,0,151000
74,0,0.03,100,0.02,4,0,247450
74,0,0.03,100,0.01,3,0,177500
74,0,0.03,100,0.005,3,0,247350
74,0,0.03,100,0.0025,3,0,246450
75,1,0.03,100,0.02,6,0,160750
75,1,0.03,100,0.01,6,0,160450
75,1,0.03,100,0.005,6,0,160500
75,1,0.03,100,0.0025,4,0,160450
76,2,0.03,100,0.02,,1,0
76,2,0.03,100,0.01,,1,0
76,2,0.03,100,0.005,,1,0
76,2,0.03,100,0.0025,,1,0
77,2,0.03,100,0.02,2,0,107900
77,2,0.03,100,0.01,4,0,106450
77,2,0.03,100,0.005,4,0,106950
77,2,0.03,100,0.0025,4,0,106500
78,0,0.03,100,0.02,1,0,176850
78,0,0.03,100,0.01,2,0,176300
78,0,0.03,100,0.005,2,0,175950
78,0,0.03,100,0.0025,2,0,175500
79,0,0.03,100,0.02,6,0,170600
79,0,0.03,100,0.01,6,0,170150
79,0,0.03,100,0.005,6,0,169950
79,0,0.03,100,0.0025,6,0,176000
80,1,0.03,100,0.02,1,0,354800
80,1,0.03,100,0.01,1,0,353500
80,1,0.03,100,0.005,1,0,353050
80,1,0.03,100,0.0025,6,0,353050
81,3,0.03,100,0.02,2,0,209550
81,3,0.03,100,0.01,2,0,208900
81,3,0.03,100,0.005,2,0,209900
81,3,0.03,100,0.0025,2,0,209500
82,3,0.03,100,0.02,3,0,149250
82,3,0.03,100,0.01,6,0,149250
82,3,0.03,100,0.005,2,0,152550
82,3,0.03,100,0.0025,5,0,157350
83,1,0.03,100,0.02,4,0,160500
83,1,0.03,100,0.01,1,0,160950
83,1,0.03,100,0.005,7,0,110850
83,1,0.03,100,0.0025,5,0,116050
84,1,0.03,100,0.02,4,0,203250
84,1,0.03,100,0.01,3,0,203100
84,1,0.03,100,0.005,3,0,202450
84,1,0.03,100,0.0025,3,0,202000
85,1,0.03,100,0.02,2,0,169300
85,1,0.03,100,0.01,2,0,168550
85,1,0.03,100,0.005,3,0,168400
85,1,0.03,100,0.0025,5,0,168350
86,2,0.03,100,0.02,1,0,151850
86,2,0.03,100,0.01,1,0,218450
86,2,0.03,100,0.005,3,0,217550
86,2,0.03,100,0.0025,3,0,217500
87,2,0.03,100,0.02,1,0,193600
87,2,0.03,100,0.01,1,0,193400
87,2,0.03,100,0.005,1,0,192950
87,2,0.03,100,0.0025,3,0,174000
88,2,0.03,100,0.02,2,0,156950
88,2,0.03,100,0.01,10,0,156500
88,2,0.03,100,0.005,9,0,156500
88,2,0.03,100,0.0025,9,0,156500
89,0,0.03,100,0.02,3,0,146550
89,0,0.03,100,0.01,3,0,145900
89,0,0.03,100,0.005,2,0,145450
89,0,0.03,100,0.0025,2,0,145200
90,1,0.03,100,0.02,1,0,118850
90,1,0.03,100,0.01,1,0,118500
90,1,0.03,100,0.005,1,0,118500
90,1,0.03,100,0.0025,1,0,111000
91,2,0.03,100,0.02,1,0,175450
91,2,0.03,100,0.01,3,0,155200
91,2,0.03,100,0.005,3,0,154950
91,2,0.03,100,0.0025,3,0,154500
92,2,0.03,100,0.02,4,0,154700
92,2,0.03,100,0.01,7,0,161200
92,2,0.03,100,0.005,8,0,157350
92,2,0.03,100,0.0025,6,0,156850
93,0,0.03,100,0.02,4,0,113350
93,0,0.03,100,0.01,2,0,112950
93,0,0.03,100,0.005,5,0,112950
93,0,0.03,100,0.0025,3,0,112500
94,2,0.03,100,0.02,2,0,221950
94,2,0.03,100,0.01,2,0,221950
94,2,0.03,100,0.005,2,0,221500
94,2,0.03,100,0.0025,6,0,221500
95,2,0.03,100,0.02,1,0,204050
95,2,0.03,100,0.01,1,0,203900
95,2,0.03,100,0.005,1,0,203500
95,2,0.03,100,0.0025,1,0,203500
96,2,0.03,100,0.02,1,0,218500
96,2,0.03,100,0.01,1,0,218050
96,2,0.03,100,0.005,1,0,218050
96,2,0.03,100,0.0025,1,0,218000
97,0,0.03,100,0.02,1,0,153900
97,0,0.03,100,0.01,1,0,161650
97,0,0.03,100,0.005,2,0,161400
97,0,0.03,100,0.0025,2,0,161500
100,1,0.03,100,0.02,1,0,189750
100,1,0.03,100,0.01,5,0,188950
100,1,0.03,100,0.005,5,0,188500
100,1,0.03,100,0.0025,6,0,188500
101,3,0.03,100,0.02,,1,0
101,3,0.03,100,0.01,,1,0
101,3,0.03,100,0.005,,1,0
101,3,0.03,100,0.0025,,1,0
102,2,0.03,100,0.02,5,0,161250
102,2,0.03,100,0.01,5,0,160500
102,2,0.03,100,0.005,5,0,200100
102,2,0.03,100,0.0025,5,0,200350
103,0,0.03,100,0.02,3,0,163100
103,0,0.03,100,0.01,3,0,162450
103,0,0.03,100,0.005,3,0,130350
103,0,0.03,100,0.0025,10,0,130000
104,2,0.03,100,0.02,5,0,138900
104,2,0.03,100,0.01,7,0,137450
104,2,0.03,100,0.005,5,0,137550
104,2,0.03,100,0.0025,6,0,137550
105,3,0.03,100,0.02,4,0,200850
105,3,0.03,100,0.01,4,0,200750
105,3,0.03,100,0.005,1,0,274900
105,3,0.03,100,0.0025,4,0,191450
106,0,0.03,100,0.02,3,0,160600
106,0,0.03,100,0.01,5,0,160550
106,0,0.03,100,0.005,4,0,160500
106,0,0.03,100,0.0025,5,0,164200
107,0,0.03,100,0.02,3,0,174150
107,0,0.03,100,0.01,3,0,172950
107,0,0.03,100,0.005,2,0,166000
107,0,0.03,100,0.0025,4,0,166000
108,2,0.03,100,0.02,1,0,178450
108,2,0.03,100,0.01,1,0,178350
108,2,0.03,100,0.005,5,0,178000
